,Unnamed: 0,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1842,1842,757,2,1,26,8,121581.56,2,1,1,127059.04,0
1843,1843,478,1,0,50,2,0.0,1,0,1,93332.64,1
1844,1844,718,2,1,63,7,123204.88,1,1,1,100538.8,0
1845,1845,725,1,0,36,1,118851.05,1,1,1,102747.02,0
1846,1846,526,2,0,35,9,118536.4,1,1,0,40980.87,1
1847,1847,630,1,1,31,0,0.0,2,1,1,34475.14,0
1848,1848,585,3,0,44,4,0.0,2,0,1,101728.46,0
1849,1849,718,3,0,49,10,82321.88,1,0,1,11144.4,0
1850,1850,781,1,1,20,0,125023.1,2,1,1,108301.45,0
1851,1851,730,1,0,39,1,99010.67,1,1,0,194945.8,0
1852,1852,658,1,1,44,2,168396.34,1,1,1,14178.73,0
1853,1853,652,3,1,37,7,0.0,2,1,0,68789.93,0
1854,1854,678,1,0,46,1,0.0,2,0,0,82106.19,0
1855,1855,772,2,0,48,6,108736.52,1,1,0,184564.67,1
1856,1856,680,1,1,31,9,0.0,2,1,0,36145.53,0
1857,1857,531,1,0,37,1,0.0,1,1,0,4606.97,0
1858,1858,849,1,0,41,9,115465.28,1,1,0,103174.5,0
1859,1859,604,3,0,26,3,0.0,2,1,0,155248.62,0
1860,1860,751,1,0,48,9,0.0,1,1,0,137508.42,1
1861,1861,783,1,1,38,9,114135.17,1,1,0,153269.98,0
1862,1862,732,3,0,69,9,137453.43,1,0,1,110932.24,1
1863,1863,625,1,0,40,7,141267.67,1,0,1,177397.49,0
1864,1864,608,1,1,33,4,0.0,1,0,1,130474.03,0
1865,1865,779,2,1,37,7,120092.52,2,1,0,135925.72,0
1866,1866,805,3,1,26,2,0.0,2,1,1,25042.1,0
1867,1867,542,1,0,59,2,68892.77,2,1,0,7905.06,1
1868,1868,627,1,1,33,5,0.0,2,1,1,103737.82,0
1869,1869,661,2,1,41,5,122552.48,2,0,1,120646.4,0
1870,1870,640,2,1,39,9,131607.28,4,0,1,6981.43,1
1871,1871,614,1,1,36,1,118311.76,1,1,0,146134.68,0
1872,1872,592,2,0,70,5,71816.74,2,1,0,105096.82,1
1873,1873,504,2,0,43,7,102365.49,1,1,0,194690.77,1
1874,1874,739,1,0,27,6,0.0,1,1,1,57572.38,0
1875,1875,644,3,1,37,9,0.0,2,1,1,96442.86,0
1876,1876,750,2,0,52,6,107467.56,1,1,0,126233.18,1
1877,1877,850,2,1,39,3,124548.99,2,1,1,120380.12,0
1878,1878,808,2,0,37,2,100431.84,1,1,0,35140.49,1
1879,1879,709,1,0,32,7,0.0,2,1,1,199418.02,0
1880,1880,537,2,1,66,8,103291.25,2,1,1,130664.79,0
1881,1881,588,1,0,35,0,0.0,2,1,1,155485.24,0
1882,1882,676,2,0,48,2,124442.38,1,1,0,15068.53,1
1883,1883,739,1,0,20,4,133800.98,1,0,1,150245.81,0
1884,1884,730,3,1,42,4,0.0,2,0,1,85982.47,0
1885,1885,579,3,1,33,1,0.0,2,1,1,54816.57,0
1886,1886,464,2,1,33,8,164284.72,2,1,1,3710.34,0
1887,1887,651,1,1,28,10,79562.98,1,1,1,74687.37,0
1888,1888,634,3,0,35,10,0.0,1,1,0,82634.41,0
1889,1889,461,2,0,74,1,186445.31,2,1,1,196767.83,0
1890,1890,625,1,0,58,10,53772.73,1,1,1,192072.1,1
1891,1891,537,1,1,37,3,0.0,2,1,1,20603.32,0
1892,1892,707,1,1,35,2,0.0,3,1,1,94148.3,0
1893,1893,850,1,0,42,3,0.0,2,1,1,176883.42,0
1894,1894,778,2,1,31,9,182275.23,2,1,0,190631.23,0
1895,1895,667,3,0,40,1,146502.07,1,1,0,19162.89,0
1896,1896,674,1,1,28,5,0.0,1,1,1,151925.25,0
1897,1897,441,1,1,60,1,140614.15,1,0,1,174381.23,0
1898,1898,651,3,1,42,2,143145.87,2,1,0,43612.06,0
1899,1899,607,2,1,40,5,90594.55,1,0,1,181598.25,0
1900,1900,771,3,0,47,3,72664.0,2,1,1,107874.39,0
1901,1901,526,2,1,61,6,133845.28,2,1,1,45180.8,0
1902,1902,527,2,1,58,3,137318.42,1,1,1,126144.96,0
1903,1903,457,3,1,44,7,0.0,2,0,0,185992.36,0
1904,1904,796,1,1,30,2,137262.71,2,1,0,62905.29,0
1905,1905,792,3,1,36,5,92140.15,1,0,1,67468.67,0
1906,1906,635,3,1,24,4,140197.18,1,1,1,142935.83,0
1907,1907,741,3,1,53,3,0.0,2,1,1,38913.68,0
1908,1908,850,1,1,41,3,0.0,2,1,0,128892.36,0
1909,1909,791,2,0,42,10,113657.41,2,0,1,139946.68,1
1910,1910,651,1,0,41,4,38617.2,1,1,1,104876.8,0
1911,1911,647,3,0,26,8,109958.15,1,1,1,136592.24,1
1912,1912,712,1,1,35,7,124616.23,1,1,1,69320.97,0
1913,1913,705,2,1,48,9,114169.16,1,0,0,173273.2,1
1914,1914,595,1,1,46,10,0.0,1,1,0,73489.15,1
1915,1915,740,2,0,57,3,113386.36,2,1,1,65121.63,1
1916,1916,759,1,1,40,4,0.0,2,1,0,124615.59,0
1917,1917,686,1,0,41,10,0.0,1,1,1,144272.71,1
1918,1918,565,1,0,38,5,126645.13,1,1,1,168303.55,0
1919,1919,699,1,1,30,9,0.0,1,1,1,108162.13,0
1920,1920,598,2,1,20,8,180293.84,2,1,1,29552.7,0
1921,1921,609,1,1,39,3,121778.71,1,1,1,138399.67,0
1922,1922,749,1,1,37,10,185063.7,2,1,1,134526.87,0
1923,1923,657,1,1,34,3,107136.6,1,1,0,153895.46,0
1924,1924,695,1,1,29,5,0.0,2,1,1,6770.44,0
1925,1925,807,1,0,36,4,0.0,2,0,1,147007.33,0
1926,1926,697,1,0,25,1,0.0,2,0,0,87803.32,0
1927,1927,758,1,1,35,7,0.0,2,1,0,77951.84,0
1928,1928,671,3,0,31,4,0.0,2,0,1,79270.02,0
1929,1929,805,3,0,39,5,165272.13,1,1,0,14109.85,1
1930,1930,629,2,1,35,8,112330.83,1,1,1,91001.02,0
1931,1931,739,1,0,37,8,0.0,2,1,0,191557.1,1
1932,1932,768,2,1,37,9,108308.11,1,1,0,41788.25,1
1933,1933,800,3,0,46,6,0.0,2,1,0,171928.04,0
1934,1934,772,2,1,42,3,75075.31,2,1,0,92888.52,1
1935,1935,748,1,0,26,1,77780.29,1,0,1,183049.41,0
1936,1936,650,3,0,32,4,79450.09,1,1,1,118324.75,0
1937,1937,639,2,1,27,3,150795.81,1,0,1,85208.93,0
1938,1938,593,1,0,41,6,0.0,1,1,0,65170.66,0
1939,1939,784,3,1,23,2,0.0,1,1,1,6847.73,0
1940,1940,592,1,1,27,3,0.0,2,1,1,19645.65,0
1941,1941,530,3,1,44,6,0.0,2,0,0,55893.37,0
1942,1942,611,1,0,61,3,131583.59,4,0,1,66238.23,1
1943,1943,642,1,1,30,8,80964.57,2,1,0,174738.2,0
1944,1944,659,2,0,39,1,104502.11,1,1,0,20652.69,0
1945,1945,630,1,0,40,0,118633.08,1,0,1,60032.46,1
1946,1946,793,1,0,63,9,116270.72,1,1,1,184243.25,0
1947,1947,850,1,0,47,9,137301.87,1,1,0,44351.77,0
1948,1948,590,3,1,30,3,0.0,2,1,0,83090.35,0
1949,1949,490,3,1,31,3,145260.23,1,0,1,114066.77,0
1950,1950,663,1,1,26,5,141462.13,1,1,0,440.2,0
1951,1951,510,1,1,44,6,0.0,2,1,1,175518.31,0
1952,1952,850,2,0,35,7,114285.2,1,0,1,129660.59,0
1953,1953,673,1,1,32,8,121240.76,1,1,0,116969.73,0
1954,1954,752,1,0,41,8,0.0,2,1,0,139844.04,1
1955,1955,705,1,0,49,7,0.0,1,1,0,63405.2,1
1956,1956,626,3,1,29,7,0.0,2,1,0,49361.84,0
1957,1957,571,1,0,33,9,0.0,2,0,1,77519.62,0
1958,1958,723,2,0,68,3,110357.0,1,0,0,141977.54,1
1959,1959,592,2,0,34,6,102143.93,2,1,1,102628.98,0
1960,1960,619,2,1,40,9,103604.31,2,0,0,140947.05,0
1961,1961,693,3,0,46,3,151709.33,1,1,0,180736.24,0
1962,1962,574,1,1,26,8,97460.1,1,1,1,43093.67,0
1963,1963,508,1,1,26,7,205962.0,1,1,0,156424.4,0
1964,1964,544,1,0,26,6,0.0,1,1,0,100200.4,1
1965,1965,731,1,1,29,5,179539.2,1,0,0,112010.02,0
1966,1966,683,2,1,73,9,124730.26,1,1,1,51999.5,0
1967,1967,662,3,1,33,3,0.0,2,0,1,68064.83,0
1968,1968,789,2,1,33,8,151607.56,1,1,0,4389.4,0
1969,1969,618,1,0,24,7,128736.39,1,0,1,37147.61,0
1970,1970,749,3,1,38,9,129378.32,1,1,1,13549.34,0
1971,1971,793,3,1,63,0,0.0,2,0,1,27166.75,0
1972,1972,612,3,0,62,0,167026.61,2,1,1,192892.05,0
1973,1973,564,1,0,53,2,45472.28,1,1,1,41055.71,1
1974,1974,734,3,0,39,3,92636.96,2,1,1,125671.29,0
1975,1975,664,1,1,40,7,125608.72,1,1,0,122073.48,0
1976,1976,543,2,1,49,6,59532.18,1,1,0,104253.56,0
1977,1977,508,2,0,41,5,82161.7,2,1,0,187776.49,0
1978,1978,807,1,1,43,1,105799.32,2,1,0,34888.04,1
1979,1979,656,1,1,41,2,0.0,2,1,0,158973.77,0
1980,1980,837,1,1,26,4,89900.24,2,1,0,175477.03,0
1981,1981,684,1,1,45,6,148071.39,1,1,0,183575.01,0
1982,1982,636,1,1,44,2,0.0,2,0,0,86414.41,0
1983,1983,622,1,0,39,9,83456.79,2,0,0,38882.34,0
1984,1984,757,1,1,31,10,39539.39,2,0,0,192519.39,0
1985,1985,750,3,1,22,3,121681.82,1,1,0,128643.35,1
1986,1986,728,1,1,30,10,114835.43,1,0,1,37662.49,0
1987,1987,750,1,1,22,5,0.0,2,0,1,105125.65,0
1988,1988,621,2,1,46,6,141078.37,1,0,0,34580.8,1
1989,1989,586,1,1,58,7,151933.63,1,1,0,162960.05,1
1990,1990,706,2,0,56,3,139603.22,1,1,1,86383.61,0
1991,1991,800,1,0,29,2,0.0,2,0,0,167773.55,0
1992,1992,757,1,1,28,7,120911.75,2,1,1,131249.46,0
1993,1993,481,3,1,39,1,111233.09,1,1,1,123995.15,0
1994,1994,697,1,1,27,8,141223.68,2,1,0,90591.15,0
1995,1995,710,3,1,23,6,0.0,2,1,1,134188.11,0
1996,1996,677,1,1,37,3,88363.03,1,0,1,117946.3,0
1997,1997,826,3,0,29,4,129938.07,1,0,1,190200.53,0
1998,1998,657,1,0,41,5,95858.37,1,1,1,68255.88,0
1999,1999,732,2,0,61,9,94867.18,2,1,1,157527.6,1
2000,2000,492,2,0,38,8,57068.43,2,1,0,188974.81,0
2001,2001,662,1,1,29,5,147092.65,1,1,0,10928.3,0
2002,2002,796,2,1,39,5,86350.87,2,0,0,105080.53,0
2003,2003,759,1,0,33,9,160541.36,2,0,0,93541.14,0
2004,2004,535,2,1,48,5,134542.73,1,1,1,58203.67,1
2005,2005,682,1,0,64,10,128306.7,1,0,1,66040.83,0
2006,2006,730,1,0,36,8,148749.29,2,1,0,91830.75,0
2007,2007,547,3,0,44,5,0.0,3,0,0,5459.07,1
2008,2008,609,3,1,32,4,99883.16,1,1,1,120594.85,0
2009,2009,696,3,0,36,3,0.0,3,1,0,65039.9,0
2010,2010,485,3,0,30,7,0.0,1,1,0,107067.37,0
2011,2011,461,3,0,25,6,0.0,2,1,1,15306.29,0
2012,2012,594,3,0,24,0,97378.54,1,1,1,71405.17,0
2013,2013,667,1,1,24,4,0.0,2,0,0,180329.83,0
2014,2014,721,3,1,51,0,169312.13,1,1,0,109078.35,1
2015,2015,576,1,0,50,8,0.0,2,1,1,57802.62,0
2016,2016,850,3,1,38,1,146343.98,1,0,1,103902.11,0
2017,2017,599,3,0,37,2,0.0,2,1,1,143739.29,0
2018,2018,705,2,1,35,4,136496.12,2,1,0,116672.02,0
2019,2019,761,1,0,26,1,0.0,2,1,1,199409.19,0
2020,2020,484,2,1,54,3,134388.11,1,0,0,49954.79,1
2021,2021,613,3,1,19,5,0.0,1,1,1,176903.35,0
2022,2022,529,3,1,35,5,95772.97,1,1,1,112781.5,0
2023,2023,693,2,1,44,5,124601.58,2,1,1,46998.13,1
2024,2024,665,2,0,27,2,147435.96,1,0,0,187508.06,0
2025,2025,554,1,0,26,7,92606.86,2,1,0,192709.69,0
2026,2026,678,2,0,54,1,123699.28,2,0,1,105221.76,0
2027,2027,830,3,1,40,4,0.0,2,0,1,81622.52,0
2028,2028,643,1,1,62,9,0.0,2,0,0,155870.82,0
2029,2029,540,3,1,28,8,0.0,2,0,0,197588.32,0
2030,2030,626,1,0,44,2,0.0,1,0,1,173117.22,1
2031,2031,504,2,1,32,8,170291.22,2,0,1,15658.99,0
2032,2032,664,1,1,24,7,0.0,1,0,1,35611.35,0
2033,2033,570,1,0,33,8,0.0,1,1,1,124641.42,0
2034,2034,724,2,1,31,2,160997.54,2,0,1,64831.36,0
2035,2035,759,1,0,38,1,104091.29,1,0,0,91561.91,0
2036,2036,599,1,0,43,4,0.0,1,1,0,170347.1,0
2037,2037,581,1,1,35,4,0.0,2,0,1,86383.82,0
2038,2038,768,2,0,47,5,104552.61,1,1,0,48137.08,1
2039,2039,701,1,1,51,9,0.0,2,0,0,61961.57,0
2040,2040,613,2,1,38,9,67111.65,1,1,0,78566.64,1
2041,2041,590,1,1,47,3,0.0,2,1,0,171774.5,0
2042,2042,624,1,0,38,3,0.0,2,1,1,163666.85,0
2043,2043,559,1,0,43,1,0.0,2,1,1,196645.87,0
2044,2044,602,3,1,34,8,98382.72,1,1,0,39542.0,0
2045,2045,604,1,1,28,7,0.0,2,0,0,58595.64,0
2046,2046,643,1,1,36,0,148159.71,1,0,0,55835.66,0
2047,2047,424,3,1,34,7,0.0,1,1,1,16250.61,0
2048,2048,757,1,0,44,4,123322.15,1,1,0,137136.29,0
2049,2049,805,2,0,45,9,116585.97,1,1,0,189428.75,1
2050,2050,850,2,0,47,4,99219.47,2,1,1,122141.13,0
2051,2051,490,1,1,33,1,0.0,2,1,1,80792.83,0
2052,2052,693,2,1,40,0,120711.73,1,0,0,27345.18,1
2053,2053,600,3,1,36,4,0.0,2,1,0,143635.36,0
2054,2054,657,3,1,67,5,119785.47,2,1,1,107534.32,0
2055,2055,615,3,1,51,6,81818.49,1,1,1,169149.38,0
2056,2056,724,1,0,28,5,0.0,1,1,0,59351.68,0
2057,2057,579,2,1,31,6,139729.54,1,0,1,135815.38,0
2058,2058,590,3,1,34,0,65812.35,2,0,1,160346.3,0
2059,2059,785,1,0,40,3,0.0,2,1,1,96832.82,0
2060,2060,724,3,1,36,1,0.0,2,1,0,52462.25,0
2061,2061,635,3,0,34,5,98683.47,2,1,0,15733.19,0
2062,2062,634,3,1,36,2,85996.19,1,1,0,15887.68,0
2063,2063,639,3,0,54,2,0.0,2,1,1,53843.71,0
2064,2064,683,2,0,35,5,95698.79,1,0,1,182566.76,0
2065,2065,655,2,0,30,1,83173.98,2,1,1,184259.6,0
2066,2066,597,2,1,52,8,83693.34,2,1,1,161083.53,0
2067,2067,756,1,1,31,10,122647.32,1,0,0,61666.87,0
2068,2068,633,1,1,35,3,0.0,2,1,1,36249.76,0
2069,2069,758,1,0,34,1,154139.45,1,1,1,60728.89,0
2070,2070,735,1,0,33,4,0.0,2,1,0,149474.69,0
2071,2071,645,2,1,28,7,117466.03,2,1,1,34490.06,0
2072,2072,712,3,1,45,6,112994.65,1,0,0,198398.68,0
2073,2073,696,2,0,35,4,174902.26,1,1,0,69079.85,0
2074,2074,474,2,0,37,5,142688.57,2,1,1,110953.33,0
2075,2075,657,1,1,32,3,118829.03,2,1,1,73127.61,0
2076,2076,760,3,1,43,6,175735.5,1,1,1,157337.29,0
2077,2077,696,2,1,32,8,101160.99,1,1,1,115916.55,0
2078,2078,621,2,0,30,2,101014.08,2,1,1,165257.31,0
2079,2079,509,1,1,35,8,0.0,2,0,1,67431.28,0
2080,2080,745,1,0,28,6,0.0,2,1,0,154389.18,0
2081,2081,541,1,1,37,9,118636.92,1,1,1,73551.44,0
2082,2082,794,3,0,46,8,134593.79,1,1,1,46386.37,0
2083,2083,518,1,1,40,4,0.0,2,0,1,194416.58,0
2084,2084,501,1,0,40,2,0.0,2,0,0,141946.92,0
2085,2085,705,1,1,32,3,0.0,2,0,0,129576.99,0
2086,2086,636,1,0,20,10,124266.86,1,0,0,100566.81,0
2087,2087,582,1,0,40,9,0.0,3,1,1,60954.45,0
2088,2088,518,1,0,38,10,84764.79,1,1,1,162253.9,0
2089,2089,767,1,1,36,3,0.0,1,0,0,65147.27,0
2090,2090,651,3,1,23,4,115636.05,2,1,0,70400.86,0
2091,2091,716,1,0,29,6,0.0,2,1,1,98998.61,0
2092,2092,613,2,1,28,7,76656.4,2,1,1,185483.24,0
2093,2093,607,2,1,36,10,106702.94,2,0,0,198313.69,0
2094,2094,644,1,1,48,8,0.0,2,0,1,44965.54,1
2095,2095,386,3,0,53,1,131955.07,1,1,1,62514.65,1
2096,2096,515,1,1,40,0,109542.29,1,1,1,166370.81,0
2097,2097,797,3,0,31,8,0.0,2,1,0,117916.63,0
2098,2098,543,2,0,57,1,106138.33,2,1,1,120657.32,1
2099,2099,451,2,0,38,9,61482.47,1,1,1,167538.66,0
2100,2100,668,1,1,42,8,187534.79,1,1,1,32900.41,1
2101,2101,622,3,0,41,9,0.0,2,1,1,155786.39,0
2102,2102,647,3,1,47,5,105603.21,2,1,1,157360.9,0
2103,2103,613,2,0,20,0,117356.19,1,0,0,113557.7,1
2104,2104,718,1,1,35,8,0.0,2,1,0,94820.85,0
2105,2105,537,2,0,47,6,103163.35,1,1,0,16259.64,1
2106,2106,717,3,0,39,6,0.0,2,1,0,93275.61,0
2107,2107,602,2,1,32,7,184715.86,2,1,0,113781.99,0
2108,2108,583,1,0,40,4,55776.39,2,1,0,26920.43,0
2109,2109,726,1,0,38,5,126875.62,1,1,0,128052.29,0
2110,2110,643,3,0,32,2,0.0,1,0,0,131301.74,0
2111,2111,728,3,0,37,4,0.0,1,0,0,4539.38,0
2112,2112,523,1,1,39,3,0.0,2,1,0,6726.53,0
2113,2113,742,2,0,21,1,114292.48,1,1,0,31520.4,0
2114,2114,594,2,1,40,0,152092.44,2,1,1,83508.93,0
2115,2115,676,1,1,33,6,171490.78,1,0,0,79099.64,0
2116,2116,745,3,0,59,8,0.0,1,1,1,36124.98,0
2117,2117,720,1,1,26,10,51962.91,2,1,0,45507.24,0
2118,2118,596,1,0,33,1,138162.81,1,1,0,85412.54,0
2119,2119,656,2,1,27,4,118627.16,2,1,1,160835.3,0
2120,2120,674,1,1,46,2,174701.05,1,1,0,90189.72,1
2121,2121,764,3,1,29,5,0.0,2,1,0,65868.28,0
2122,2122,766,1,0,26,3,104258.8,1,1,1,428.23,0
2123,2123,709,1,0,36,8,0.0,2,1,1,69676.55,0
2124,2124,630,1,0,36,2,110414.48,1,1,1,48984.95,0
2125,2125,732,1,1,46,0,0.0,2,1,1,184350.78,0
2126,2126,714,3,1,34,5,0.0,2,1,0,193040.32,0
2127,2127,451,3,0,23,9,0.0,2,0,1,48021.71,0
2128,2128,694,1,1,36,3,97530.25,1,1,1,117140.41,0
2129,2129,529,2,1,29,4,135759.4,1,0,0,112813.79,1
2130,2130,706,2,0,46,4,105214.58,1,1,0,108699.59,1
2131,2131,648,3,1,46,9,127209.0,2,1,0,77405.95,1
2132,2132,636,1,1,43,6,0.0,2,1,0,43128.95,0
2133,2133,526,2,1,50,5,124233.24,1,0,1,159456.87,1
2134,2134,669,3,1,25,7,157228.61,2,1,0,124382.9,0
2135,2135,698,3,0,50,1,0.0,4,1,0,88566.9,1
2136,2136,711,1,1,36,9,137688.71,1,1,1,46884.1,0
2137,2137,669,1,0,35,7,0.0,1,1,1,49108.23,1
2138,2138,496,1,1,30,0,90963.49,1,0,1,27802.0,0
2139,2139,594,3,0,49,2,126615.94,2,0,1,123214.74,0
2140,2140,550,3,1,39,2,116120.19,2,1,1,195638.13,0
2141,2141,693,1,1,43,6,128760.32,1,1,0,36342.79,0
2142,2142,705,1,0,37,10,0.0,2,1,1,13935.53,1
2143,2143,667,2,0,42,10,64404.26,2,0,0,26022.37,0
2144,2144,558,1,1,40,6,0.0,2,1,0,173844.89,0
2145,2145,642,1,1,72,1,160541.0,2,1,1,142223.94,0
2146,2146,603,3,1,24,1,165149.13,2,1,0,21858.28,0
2147,2147,821,2,1,45,0,135827.33,2,1,1,131778.58,0
2148,2148,663,1,0,39,8,0.0,2,1,1,101168.9,0
2149,2149,528,2,0,29,9,170214.23,2,1,0,49284.0,0
2150,2150,616,2,1,45,3,143129.41,2,0,1,64327.26,0
2151,2151,647,1,1,41,4,138937.35,1,1,1,101617.64,1
2152,2152,673,1,0,42,4,0.0,2,1,0,121440.8,0
2153,2153,824,1,1,45,3,129209.48,1,0,0,60151.77,0
2154,2154,681,1,1,38,3,0.0,2,1,1,112491.96,0
2155,2155,415,1,1,46,9,134950.19,3,0,0,178587.36,1
2156,2156,579,1,0,33,1,65667.79,2,0,0,164608.98,0
2157,2157,720,1,1,33,9,0.0,2,1,1,142956.48,0
2158,2158,601,1,0,34,5,0.0,2,1,0,27022.57,0
2159,2159,755,1,0,38,1,0.0,2,1,0,20734.81,0
2160,2160,667,1,1,42,9,0.0,2,0,1,58137.42,0
2161,2161,782,3,1,23,10,98052.66,1,1,1,142587.32,0
2162,2162,850,3,0,31,4,91292.7,1,1,1,162149.07,0
2163,2163,687,3,0,39,2,0.0,3,0,0,188150.6,1
2164,2164,539,1,0,29,4,0.0,2,1,1,100919.19,0
2165,2165,749,2,1,66,6,182532.23,2,1,1,195429.92,0
2166,2166,727,1,1,28,5,0.0,2,0,1,19653.08,0
2167,2167,776,3,1,30,6,0.0,2,0,1,63908.86,0
2168,2168,632,3,0,40,3,109740.62,1,1,0,141896.74,0
2169,2169,670,1,0,40,3,47364.45,1,1,1,148579.43,1
2170,2170,660,3,1,33,2,80462.24,1,0,0,150422.35,0
2171,2171,716,2,0,30,2,205770.78,2,0,0,65464.66,0
2172,2172,593,1,1,35,9,114193.24,1,1,0,71154.1,0
2173,2173,756,2,0,34,2,148200.72,1,0,0,194584.48,0
2174,2174,600,1,1,32,1,0.0,1,1,1,101986.16,0
2175,2175,817,1,1,59,1,118962.58,1,1,1,120819.58,0
2176,2176,586,3,1,42,6,0.0,2,1,1,123410.23,0
2177,2177,775,1,1,45,8,0.0,1,1,0,130376.68,0
2178,2178,791,3,1,25,7,0.0,1,1,0,89666.28,0
2179,2179,670,1,0,31,9,0.0,1,0,1,76254.83,0
2180,2180,562,1,1,33,6,0.0,2,1,0,111590.35,0
2181,2181,732,2,0,42,2,118889.66,2,0,0,87422.15,0
2182,2182,833,1,0,34,3,144751.81,1,0,0,166472.81,0
2183,2183,834,1,1,36,8,142882.49,1,1,0,89983.02,1
2184,2184,633,3,1,32,5,163340.12,2,1,1,74415.2,0
2185,2185,602,3,0,42,1,138912.17,1,1,1,139494.75,0
2186,2186,752,1,1,38,0,145974.79,2,1,1,137694.23,0
2187,2187,624,3,1,33,6,66220.17,1,0,1,170819.01,0
2188,2188,662,1,0,22,2,126362.57,2,1,1,97382.8,0
2189,2189,734,1,1,37,3,80387.81,1,0,1,77272.62,0
2190,2190,602,2,0,42,6,158414.85,1,1,1,131886.46,0
2191,2191,808,1,1,32,1,0.0,2,1,1,46200.71,0
2192,2192,613,1,0,45,1,187841.99,2,1,1,147224.27,0
2193,2193,532,1,1,43,9,0.0,2,0,0,190573.91,1
2194,2194,529,1,1,32,9,147493.89,1,1,0,33656.35,0
2195,2195,710,3,0,27,2,135277.96,1,1,0,142200.15,0
2196,2196,523,2,1,63,6,116227.27,1,1,1,119404.63,0
2197,2197,676,1,1,37,10,106242.67,1,1,1,166678.28,0
2198,2198,666,1,0,34,9,115897.12,1,1,1,25095.03,0
2199,2199,779,3,0,34,5,0.0,2,0,1,111676.63,0
2200,2200,662,2,1,33,0,103471.52,1,1,1,162703.0,0
2201,2201,638,1,1,46,9,139859.54,1,1,0,38967.29,0
2202,2202,687,1,0,34,9,125474.44,1,1,0,198929.84,0
2203,2203,600,3,1,37,8,177657.35,1,1,1,77142.32,0
2204,2204,564,1,1,40,4,0.0,1,1,0,85455.62,1
2205,2205,477,1,1,47,9,144900.58,1,1,0,61315.37,1
2206,2206,558,2,1,39,10,144757.02,1,1,0,22878.16,1
2207,2207,525,1,0,25,6,0.0,2,1,0,89566.64,0
2208,2208,664,2,1,26,7,116244.14,2,1,1,95145.14,0
2209,2209,559,1,0,42,7,0.0,2,1,1,190040.29,0
2210,2210,538,3,1,40,8,0.0,2,1,1,25554.4,0
2211,2211,681,1,0,79,0,0.0,2,0,1,170968.99,0
2212,2212,708,2,0,43,0,118994.84,1,1,0,181499.77,1
2213,2213,485,1,0,27,3,0.0,2,1,0,141449.86,0
2214,2214,681,1,0,37,7,69609.85,1,1,1,72127.83,0
2215,2215,581,2,1,41,2,127913.71,2,1,1,44205.95,0
2216,2216,579,2,0,39,5,117833.3,3,0,0,5831.0,1
2217,2217,644,3,1,18,8,0.0,2,1,0,59172.42,0
2218,2218,708,3,1,40,8,83015.71,1,1,0,101089.76,0
2219,2219,518,1,0,27,1,133801.49,1,1,1,143315.57,0
2220,2220,719,1,1,36,3,155423.17,1,1,1,199841.32,0
2221,2221,567,3,1,40,8,28649.64,1,1,1,95140.62,0
2222,2222,781,1,1,33,3,89276.48,1,1,0,6959.0,0
2223,2223,564,2,1,41,9,103522.75,2,1,1,34338.21,0
2224,2224,600,2,1,30,2,119755.0,1,1,1,21852.91,0
2225,2225,603,2,1,26,4,109166.37,1,1,1,92840.67,0
2226,2226,704,2,0,39,10,102556.18,2,1,0,171971.25,1
2227,2227,750,1,1,37,3,0.0,2,1,0,16870.2,0
2228,2228,658,1,1,20,7,0.0,2,0,0,187638.34,0
2229,2229,797,1,0,55,10,0.0,4,1,1,49418.87,1
2230,2230,779,1,1,27,1,0.0,2,1,1,190623.02,0
2231,2231,850,2,0,27,8,111837.78,2,1,1,110805.79,0
2232,2232,641,3,1,42,9,132657.55,1,1,0,35367.19,0
2233,2233,660,2,1,30,1,84440.1,2,1,1,60485.98,0
2234,2234,584,2,1,47,7,130538.77,1,1,0,92915.84,0
2235,2235,653,3,1,55,7,0.0,2,1,1,41967.03,0
2236,2236,582,2,1,26,6,114450.32,1,1,1,14081.64,0
2237,2237,677,1,0,56,0,119963.45,1,0,0,158325.87,1
2238,2238,794,3,0,22,4,114440.24,1,1,1,107753.07,0
2239,2239,537,1,1,37,6,0.0,1,1,1,17802.42,0
2240,2240,465,1,1,25,2,78247.31,2,1,1,10472.31,0
2241,2241,597,1,1,33,9,0.0,2,1,0,49374.82,0
2242,2242,603,1,0,34,9,0.0,2,1,0,167916.35,0
2243,2243,758,2,0,61,8,125397.21,1,1,0,182184.09,1
2244,2244,639,3,1,34,5,139393.19,2,0,0,33950.08,0
2245,2245,642,1,1,48,9,118317.27,4,0,0,78702.98,1
2246,2246,773,1,1,45,8,96877.21,1,1,1,113950.51,0
2247,2247,625,2,1,56,0,148507.24,1,1,0,46824.08,1
2248,2248,668,2,0,59,5,120170.07,1,0,1,50454.8,0
2249,2249,565,1,1,46,7,135369.71,1,0,1,140130.22,0
2250,2250,725,1,1,66,4,86459.8,1,1,1,141476.56,0
2251,2251,551,2,0,30,2,143340.44,1,1,0,145796.49,0
2252,2252,635,1,0,47,2,125724.95,2,1,0,63236.97,0
2253,2253,850,3,1,62,5,0.0,2,1,1,180243.56,0
2254,2254,613,1,1,34,5,144094.2,1,1,0,44510.26,0
2255,2255,726,1,0,38,4,0.0,2,0,0,6787.48,0
